,ret
2022-05-15,-0.00025438364810848925
2022-05-16,-9.699907245498179e-06
2022-05-17,-2.1653599006033694e-06
2022-05-18,-2.161661138242465e-06
2022-05-19,-0.0005055603350508739
2022-05-20,0.0009947053428040022
2022-05-21,-0.0009382630244902557
2022-05-22,-0.00047909584315023476
2022-05-23,0.00037684467815641713
2022-05-24,-6.323655357933247e-05
2022-05-25,0.0004638190126912081
2022-05-26,0.006265455371247822
2022-05-27,0.004356550362944832
2022-05-28,-0.006570702578241858
2022-05-29,-0.0032714605899365357
2022-05-30,-0.004308292720227646
2022-05-31,-0.001063311688653464
2022-06-01,-0.005564803787403686
2022-06-02,-0.0005530030955199863
2022-06-03,0.0011309227915792125
2022-06-04,-0.0008910090816544679
2022-06-05,5.192459749103883e-05
2022-06-06,-0.0009275652743186792
2022-06-07,-0.0008959970603296256
2022-06-08,0.0005318245396687439
2022-06-09,-0.0009097818450541196
2022-06-10,0.006555257234050097
2022-06-11,0.015474852605184464
2022-06-12,0.020928229984966334
2022-06-13,0.028859465147304395
2022-06-14,-0.007432828052767474
2022-06-15,-0.00802788553805314
2022-06-16,-9.364610297623539e-05
2022-06-17,0.0
2022-06-18,0.003661816594976784
2022-06-19,-0.010668545987742301
2022-06-20,-3.63916504796461e-05
2022-06-21,-0.0014910263093507157
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0013598840179028448
2022-06-26,-0.007740273903876939
2022-06-27,-0.0001796215981995266
2022-06-28,-0.00026223323073584586
2022-06-29,0.0
2022-06-30,-0.00021538033638045194
2022-07-01,0.00011671719340191207
2022-07-02,-0.0003551774780198466
2022-07-03,-3.1171222371067506e-06
2022-07-04,-0.0007054980317456209
2022-07-05,0.0005974522183236994
2022-07-06,-0.00030642927356508437
2022-07-07,-0.0017703635349057324
2022-07-08,-0.0013961715300872585
2022-07-09,0.0010603468796562116
2022-07-10,-0.013983298313266886
2022-07-11,-0.007310817622885293
2022-07-12,0.006995636697594903
2022-07-13,-0.013843660502143881
2022-07-14,-0.004342013858509002
2022-07-15,-0.004521653055648465
2022-07-16,0.00842053044258693
2022-07-17,-0.002066096277623094
2022-07-18,0.04654280689140462
2022-07-19,0.011758052623749867
2022-07-20,-0.021577513823198606
2022-07-21,0.0001360623391444073
2022-07-22,-0.0058599051815113705
2022-07-23,-0.0014919273419362281
2022-07-24,0.0021571382120495032
2022-07-25,-0.014893705104452598
2022-07-26,-0.0005422855532222559
2022-07-27,-0.0009072814192420725
2022-07-28,0.0042906870880182225
2022-07-29,0.0007422504068811736
2022-07-30,-0.003291592246982325
2022-07-31,-0.00361386414607133
2022-08-01,-0.008360643966690461
2022-08-02,-0.005331213445058114
2022-08-03,0.0026304017961609194
2022-08-04,0.004261319628202773
2022-08-05,0.010764587629684672
2022-08-06,-0.007185795931207238
2022-08-07,0.006454008952135161
2022-08-08,0.008999219695319671
2022-08-09,-0.012667827875766372
2022-08-10,0.010279659409991527
2022-08-11,-0.00770227200516469
2022-08-12,0.008970648612130651
2022-08-13,-0.0012394637842486713
2022-08-14,0.005957823695674182
2022-08-15,-0.013709144125310756
2022-08-16,0.002175682818480497
2022-08-17,-0.013150007620274675
2022-08-18,-0.0011811433730990943
2022-08-19,0.0038396437814175607
2022-08-20,-0.0029367395599439097
2022-08-21,-0.0011070869602615304
2022-08-22,-0.0003585288198815486
2022-08-23,-0.003824477883161331
2022-08-24,0.0038943153617989096
2022-08-25,-0.0023667242202139293
2022-08-26,0.007482142977984731
2022-08-27,0.0014391526857406558
2022-08-28,0.010352010386037348
2022-08-29,-0.023406336921229908
2022-08-30,0.00507165969703025
2022-08-31,-0.0013670488246924292
2022-09-01,-0.0031653980413206585
2022-09-02,0.0009073088220361237
2022-09-03,0.000401854817886416
2022-09-04,-0.0021721965935042674
2022-09-05,3.579164493536734e-05
2022-09-06,0.0001119308707663851
2022-09-07,-0.015124866346802102
2022-09-08,-0.0013024090284550404
2022-09-09,0.00013464031395614548
2022-09-10,0.001428708155856394
2022-09-11,-0.002271996903706254
2022-09-12,-0.0008474630054700964
2022-09-13,-0.03157807584985989
2022-09-14,0.0005868743776797592
2022-09-15,-0.0010603257825247997
2022-09-16,-0.0012431439784304252
