,ret
2023-03-11,-0.0002977546726420924
2023-03-12,-0.006640189471104571
2023-03-13,-0.0005350041235435347
2023-03-14,-0.005349978029252166
2023-03-15,-0.007726443099140598
2023-03-16,0.006698172736117108
2023-03-17,0.012330751249852499
2023-03-18,-0.007664417102834066
2023-03-19,0.004552172374394858
2023-03-20,-0.00702170133281762
2023-03-21,0.010772422870805994
2023-03-22,-0.014101147605240246
2023-03-23,0.00563972852425741
2023-03-24,-0.006771711978964132
2023-03-25,-0.0005628801832407371
2023-03-26,0.0031632234510666182
2023-03-27,-0.0065000743887027755
2023-03-28,0.004958434777984118
2023-03-29,0.007438585820322076
2023-03-30,-0.0031341468595059542
2023-03-31,0.003685530513652906
2023-04-01,-0.0033410034963425594
2023-04-02,-0.0007916050074995551
2023-04-03,-0.0010533639716458075
2023-04-04,0.0012064697624357072
2023-04-05,0.0016619517400570938
2023-04-06,-0.0019303274653996953
2023-04-07,-0.0007543779566198951
2023-04-08,-0.0005665311376901242
2023-04-09,0.00158021156866995
2023-04-10,0.006019814290044561
2023-04-11,-0.006099264774034704
2023-04-12,0.0006861984386153391
2023-04-13,0.012329241121474797
2023-04-14,0.005139419920923775
2023-04-15,-0.000868876981915834
2023-04-16,0.01559449774740625
2023-04-17,-0.014040892033422098
2023-04-18,0.013173489816091028
2023-04-19,-0.0471105811142154
2023-04-20,-0.0002467146807697679
2023-04-21,0.0020982510856649606
2023-04-22,-0.0009429332618493787
2023-04-23,0.0009416372779064922
2023-04-24,0.000424076111454656
2023-04-25,-0.0011751597775408378
2023-04-26,-0.002143340897856501
2023-04-27,0.0
2023-04-28,0.0
2023-04-29,0.0
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.0
2023-05-04,0.0
2023-05-05,0.0
2023-05-06,7.427199338006821e-05
2023-05-07,-0.00013707528579647068
2023-05-08,0.008278425886552603
2023-05-09,-0.0008034638096978959
2023-05-10,-0.0014446567118759183
2023-05-11,0.004366708876598122
2023-05-12,-0.00440087598070159
2023-05-13,0.0020304348270881426
2023-05-14,-0.004016577117998653
2023-05-15,-0.0008406588764483007
2023-05-16,0.0011709725810055492
2023-05-17,-0.005745487789666219
2023-05-18,0.0009726290002558889
2023-05-19,0.0008249777479262242
2023-05-20,0.0004938230775713737
2023-05-21,0.0023021680007507634
2023-05-22,-0.001247876855136332
2023-05-23,-0.005580204612714813
2023-05-24,-0.0014093377803934433
2023-05-25,-0.0007123294366343083
2023-05-26,0.00013541969505303201
2023-05-27,-0.005651379600780186
