,g_sep,g_net,t_sep,t_net,fund_delta_b3
2025-01-13,0.7976888271803851,0.7976888271803854,0.22442676126505628,0.22437512773839866,9.13087607420028e-05
2025-01-14,0.6791492912810462,0.6791492912810462,0.12993592834143836,0.12850121022374064,1.407407488738767e-05
2025-01-15,0.6728169735326798,0.6728169735326798,0.39831425860469444,0.39831425860469444,-4.2126e-05
2025-01-16,0.7099299290558065,0.7099299290558067,0.0412967237993411,0.04129672379934111,-3.84877178e-05
2025-01-17,0.7975941141567453,0.7975941141567452,0.1964385262900505,0.19023054640231893,-8.637234199999998e-05
2025-01-18,0.734343489112452,0.7270120532957434,0.5652199377231888,0.4861474751750394,-7.072243569217288e-05
2025-01-19,0.6922127740692023,0.679732529584064,0.15610607294869622,0.15493799556103638,-4.749253373001485e-05
2025-01-20,0.6945835699527112,0.6945835699527114,0.248434453549609,0.21002949921244318,-3.480728769245583e-05
2025-01-21,0.7128787041601601,0.71287870416016,0.26639421816557707,0.26639421816557707,-2.3194708702591592e-05
2025-01-22,0.7033483788006794,0.7033483788006792,0.010312249268204383,0.010312249268204383,-2.568833633728599e-05
2025-01-23,0.7301894928612851,0.7301894928612851,0.05473645240852471,0.05473645240852468,1.7869887671233123e-07
2025-01-24,0.7593347854493664,0.7593347854493665,0.24170839049649862,0.24170839049649862,1.4022706676712332e-05
2025-01-25,0.7841084178621305,0.7841084178621306,0.2986000845481052,0.29860008454810516,7.6083210767123355e-06
2025-01-26,0.9614183154422105,0.9614183154422107,0.31292611697596534,0.3129261169759654,2.9793080611527447e-05
2025-01-27,0.9684997591645226,0.9684997591645222,0.3756779520099432,0.3756779520099432,6.450380444616432e-05
2025-01-28,0.8278733867497161,0.8278733867497162,0.3029551283649169,0.30295512836491684,5.703970875052647e-05
2025-01-29,0.7214747361106826,0.7214747361106824,0.11382104821365698,0.11382104821365698,2.7178211699216825e-05
2025-01-30,0.700936876921634,0.7009368769216339,0.3412888188902918,0.34128881889029183,2.6345624478484642e-05
2025-01-31,0.6083726717794026,0.6083726717794026,0.09256420514223132,0.09256420514223132,0.0
2025-02-01,0.6341481209974801,0.6341481209974797,0.1840970871035465,0.1840970871035465,0.0
2025-02-02,0.7745779022093395,0.7745779022093395,0.3912505880583702,0.3912505880583702,0.00010531994355342467
2025-02-03,0.624570733840251,0.624570733840251,0.15037868278159305,0.15037868278159305,0.0
2025-02-04,0.6023841521415496,0.6023841521415495,0.1820658989397014,0.1820658989397014,0.0
2025-02-05,0.5257836234264549,0.5257836234264548,0.30753491954405826,0.30753491954405826,0.0
2025-02-06,0.5596969092968951,0.559696909296895,0.03391328587044014,0.03391328587044014,9.14248420458714e-06
2025-02-07,0.6258026685365026,0.6258026685365023,0.07168085495172766,0.07115426134101524,4.345994455534297e-05
2025-02-08,0.6035684066578172,0.5878867699936039,0.29202526119788086,0.2809940832644163,2.818229627580238e-05
2025-02-09,0.5807292037266886,0.569052394806582,0.11827245920926532,0.11745112820263354,1.2576128948439716e-05
2025-02-10,0.5956681617852904,0.5956681617852906,0.038172758119258104,0.038172758119258104,1.721193879066095e-05
2025-02-11,0.5965676966523334,0.5965676966523334,0.22772578608462807,0.22772578608462807,3.8103937524283934e-06
2025-02-12,0.6485805715348706,0.6485805715348711,0.12479850250352137,0.11095142543999154,2.6618942006973844e-05
2025-02-13,0.6399578351181888,0.6399578351181888,0.07701874555214042,0.0641710015067917,5.990286562762436e-05
2025-02-14,0.5819805284124372,0.5819805284124374,0.42985942890775225,0.4298594289077522,6.234642151558875e-06
2025-02-15,0.6948892077599775,0.6948892077599779,0.14064088319678816,0.14045022754656508,6.9906558528298706e-06
2025-02-16,0.692739272826604,0.6927392728266042,0.02738795317710276,0.025046266034193895,1.0692244264917133e-05
2025-02-17,0.6981361855929427,0.6981361855929425,0.30775574934584093,0.3074837324878243,4.34797567156717e-06
2025-02-18,0.7631267707835738,0.763126770783574,0.07946332637384917,0.07880559405594159,0.00012105821715342466
2025-02-19,0.6871115601079485,0.6871115601079487,0.19262775983557415,0.19262775983557415,3.2042805276712326e-05
2025-02-20,0.6425022386316607,0.6425022386316606,0.2750360407938276,0.2750360407938276,1.1472907591056706e-05
2025-02-21,0.6409704985610158,0.640970498561016,0.11090498456963434,0.10579619882736979,1.038250837031661e-05
2025-02-22,0.5858279642767255,0.5858279642767253,0.22871846502552173,0.22814806573768748,4.816215440801347e-06
2025-02-23,0.6411512871096935,0.6283858325642389,0.25959941668464565,0.2468339621391911,2.0413492785454474e-05
2025-02-24,1.4372659942040837,1.4372659942040842,1.095687339363903,1.0896671859851221,0.00017003180866471303
2025-02-25,0.7811190882733485,0.7811190882733486,0.7795020150972125,0.7682915033437143,8.537300399608743e-05
2025-02-26,0.7530422607553426,0.7530422607553428,0.24623112629940858,0.2455066735702466,9.904381182836708e-05
2025-02-27,0.7268049283171948,0.7268049283171948,0.038575772415255755,0.03176138274760231,0.00013882555603028754
2025-02-28,0.717058367477725,0.6468483674777252,0.11905451312016387,0.11905451312016387,8.630937509508449e-05
2025-03-01,0.7531238746835527,0.6829138746835526,0.6010048753583545,0.6000345760636787,1.611778806325215e-05
2025-03-02,0.5822756843134979,0.5822756843134977,0.25660423709097635,0.2415631524855901,-6.316328234542459e-06
2025-03-03,0.5155792921288018,0.5155792921288019,0.10819758651287305,0.10819758651287306,7.548783461658489e-06
2025-03-04,0.497746289891175,0.4832219098444555,0.2339671485265378,0.23385720058746196,6.6281509095385444e-06
2025-03-05,0.4774545413337725,0.4774545413337723,0.020872568466596006,0.020674547631721565,0.0
2025-03-06,0.44865025019850413,0.4486502501985041,0.09810326043867931,0.09810326043867931,0.0
2025-03-07,0.4532209542799694,0.4532209542799695,0.25006147451871275,0.25006147451871275,4.1764489884182214e-06
2025-03-08,0.4573545294591704,0.45735452945917054,0.146569542899115,0.146569542899115,1.5178311599478253e-05
2025-03-09,0.7482143248074606,0.674433890721737,0.3011838802379072,0.3005693860558699,0.0001854611442586742
2025-03-10,0.7179681767279367,0.6268923483811687,0.3950928155188699,0.38406828971927665,0.0001469867353258366
2025-03-11,0.5801709040832213,0.49567449991096596,0.25701562910712844,0.2511913105432686,0.0001250817335037911
2025-03-12,0.46501826163959076,0.40648646756322226,0.12713232514420283,0.12504016418916658,3.689507320877594e-05
2025-03-13,0.5478673305430168,0.5199445985979078,0.2963626760026361,0.27487010237050796,4.3197396764757035e-05
2025-03-14,0.5361826220679501,0.5079173375266663,0.012552110380945778,0.012552110380945777,4.98890496903376e-05
2025-03-15,0.49656106276764556,0.47115581767715486,0.12985403210280197,0.11504353829395338,2.9839435836261195e-05
2025-03-16,0.8647331745338691,0.8411810349433165,0.6986346814305298,0.6971480677473317,2.07701782800194e-05
2025-03-17,0.9758843702514008,0.9508449855739113,0.11115119571753176,0.10966395063059492,3.585223859895685e-05
2025-03-18,0.5232010924651138,0.49966999808046797,0.4828974252519576,0.48100583890357135,3.6613666523726006e-05
2025-03-19,0.4135914136834343,0.4135914136834344,0.23505009943072866,0.23349515825497424,2.4697813768991128e-05
2025-03-20,0.45458839357690894,0.45458839357690894,0.041382274198709726,0.041382274198709726,8.240580095243527e-05
2025-03-21,0.45999538931572725,0.45999538931572714,0.07870996230880736,0.07458575786699412,0.00016935775359999997
2025-03-22,0.5287183132058488,0.5287183132058487,0.36772350151977573,0.36772350151977573,0.00014622075020000001
2025-03-23,0.528796790407208,0.528796790407208,0.007249150406108942,0.007249150406108914,0.00015577773540000002
2025-03-24,0.582509872253589,0.582509872253589,0.08675648365366884,0.08675648365366882,9.166477179999999e-05
2025-03-25,0.6241542663837815,0.6241542663837812,0.20994842534106384,0.20994842534106378,6.552699300000001e-05
2025-03-26,0.649341798010745,0.6493417980107452,0.09055242198993,0.09055242198993,0.0
2025-03-27,1.1240447422131439,1.1240447422131432,0.6024056987515971,0.6024056987515971,2.6903067799999996e-05
2025-03-28,0.9931561457574828,0.9931561457574826,0.3011317248069012,0.3011317248069012,7.29871758023465e-05
2025-03-29,0.9062629802292621,0.9062629802292622,0.3116248898644134,0.2944163494280979,4.217612115228633e-05
2025-03-30,0.5730692033823951,0.5730692033823952,0.5125768740489898,0.511462489618602,8.469085061767012e-05
2025-03-31,0.672584378076409,0.6725843780764091,0.33980011008215805,0.33980011008215805,7.000307692158668e-05
2025-04-01,0.582316411760934,0.5823164117609338,0.12087994353165425,0.11858939395127223,7.540014146270124e-05
2025-04-02,0.7938600774071836,0.7938600774071838,0.23092878818557905,0.23092878818557905,0.00016900979405588075
2025-04-03,0.7894370470616106,0.7280032970616104,0.4220877640181178,0.41306670119818356,-6.56517077947025e-05
2025-04-04,0.6910505919602143,0.6300141197553037,0.1567053156379984,0.15524182679922116,8.97980065857744e-05
2025-04-05,0.7344644298310876,0.6772440845055836,0.4966586759995626,0.4300840437980812,0.00018392992965368335
2025-04-06,0.8965354552823906,0.7676996642555145,0.4396470678475101,0.43842377881675054,0.0001631797807692303
2025-04-07,0.6440097660855272,0.5518023177031184,0.2534623673709878,0.2429436212432579,4.276313911772506e-05
2025-04-08,0.5711628359840132,0.49999764405852526,0.07301387017749537,0.06958818533911215,2.6652323040906696e-05
2025-04-09,0.4922527812906159,0.492252781290616,0.26791425953551257,0.2634270670953908,0.0
2025-04-10,0.997466896017656,0.9974668960176561,0.6030779756957889,0.6030779756957889,0.0
2025-04-11,1.0586297461959822,1.0586297461959822,0.06164495665377513,0.06164495665377513,0.0
2025-04-12,0.48265945818320044,0.48265945818320033,0.8740124655013473,0.8740124655013473,0.0
2025-04-13,0.4964861671901086,0.49648616719010863,0.015081870984503072,0.015081870984503072,0.0
2025-04-14,0.47257043012715255,0.4725704301271524,0.0293502239721931,0.0293502239721931,0.0
2025-04-15,0.4463280886539013,0.4463280886539014,0.2287553878201407,0.2287553878201407,0.0
2025-04-16,0.4607496133447211,0.46074961334472114,0.017284057514845012,0.017284057514845012,0.0
2025-04-17,0.4933812806874118,0.4933812806874117,0.05714533322793812,0.05714533322793812,-1.9221643409674515e-05
2025-04-18,0.5190782140315567,0.5190782140315569,0.1711689201710465,0.1711689201710465,4.133533754426167e-06
2025-04-19,0.4878623778729845,0.48786237787298437,0.1375115494358583,0.13751154943585833,2.168744191894836e-05
2025-04-20,0.4707599197799838,0.4707599197799838,0.10867013366570621,0.1086701336657062,3.4261600700226665e-05
2025-04-21,0.5820661317568978,0.5820661317568977,0.22723156555098495,0.22721535672925738,3.0162340114094308e-05
2025-04-22,1.1723676329337107,1.1296046704714493,0.6759750043526676,0.6757799558201146,2.1049325531384375e-05
2025-04-23,1.1928993737903713,1.1515702029965595,0.10451382443649462,0.10051161612681597,-6.51844168070619e-05
2025-04-24,0.7321018889487956,0.6713141864392528,0.6883027809817805,0.6736855231297696,-4.954852606518875e-05
2025-04-25,0.7217076137770997,0.6817524940152729,0.12504325161780075,0.12467091449191067,-2.3335435876362157e-05
2025-04-26,0.670783293036923,0.5652538467178142,0.3571248533906573,0.31723568231708466,4.828620691636968e-06
2025-04-27,0.7322178674940663,0.6422417901995786,0.182001376870591,0.18162998878409906,1.0441822531014818e-05
2025-04-28,0.7277898783244297,0.637203532069624,0.05850757803774589,0.05507944387241468,-1.1074758416103652e-05
2025-04-29,0.7369663591904781,0.6430817485719137,0.01893466397021222,0.015951598574156033,5.811717813664078e-06
2025-04-30,0.6534691968351107,0.5642323341781861,0.315342354310312,0.30220095847090583,4.9667150918183e-05
2025-05-01,0.6440281566900256,0.554830037559671,0.011725629902241092,0.010828715845426827,2.5379853441366987e-05
2025-05-02,0.8669663268993791,0.7675195119521827,0.2572651243933938,0.25621054326191356,2.9027630882496423e-05
2025-05-03,0.8502717007513418,0.7717973780354329,0.4330134483282233,0.4330134483282233,-8.109864745555649e-06
2025-05-04,1.169090415286786,1.1474605454581641,0.47037465442994963,0.466532915272461,-1.3578251952151346e-05
2025-05-05,1.2086589831012287,1.2086589831012287,0.08243749296762831,0.08187775909999964,-2.1757685451556966e-06
2025-05-06,0.7409389492281839,0.7409389492281839,0.5724544963165634,0.5723887419494508,-7.986273247481134e-06
2025-05-07,1.2066529150169951,1.2066529150169951,0.46695880735925344,0.4669588073592535,-1.2637764467509098e-05
2025-05-08,1.4860720190231567,1.418681156674941,0.33340702761674756,0.3241724694147578,-5.51614088568508e-05
2025-05-09,0.8974747013175348,0.74018018351114,1.032545136332163,1.0187057934260615,-0.00012944161598446032
2025-05-10,1.4204087537311296,1.282554660729698,0.7852997837826656,0.7643142207144523,-0.00013066515081696818
2025-05-11,0.8721191969458807,0.7454906108406905,0.6484257732338028,0.6281391922205113,-0.00010658605321561944
2025-05-12,1.0310481593467935,0.9289901815579256,0.8130876301080721,0.7384509183353778,-6.287649775637801e-05
2025-05-13,0.5846088410043984,0.4987922874076142,0.46292726074288115,0.4620944379393082,-5.3448890114467363e-05
2025-05-14,0.728278842385996,0.6121151623338401,0.14882912632884174,0.1429434091335238,-0.00010449106813067203
2025-05-15,0.5275775511980345,0.5098492674520273,0.4479044723591729,0.40857461683762747,-1.7443933511906297e-05
2025-05-16,0.5181403058756827,0.5181403058756825,0.014357784672140998,0.01413646449552933,-1.9643465756702826e-05
2025-05-17,0.4673955320014032,0.4673955320014033,0.36214168628839577,0.36210848125936623,-3.4639118367870877e-06
2025-05-18,0.40241131823080517,0.4024113182308054,0.175688745422683,0.1755672827832754,-1.1639846735285155e-05
2025-05-19,0.4533540678717685,0.4533540678717687,0.05944093335535572,0.059035493089015484,-1.3659192732680205e-05
2025-05-20,0.4563608117195344,0.45636081171953435,0.0862434868430458,0.08603067583298721,-1.6217057976900723e-05
2025-05-21,0.4907454256768756,0.49074542567687546,0.19335970127162444,0.19335970127162444,-2.036256823044313e-05
2025-05-22,0.5617806339234799,0.5445420702977047,0.07151438362770944,0.07084447187603339,-3.6716098186602395e-05
2025-05-23,0.5893641391485579,0.5893641391485577,0.16199483067042642,0.16136813030273905,-6.50565630479974e-05
2025-05-24,0.533058746664631,0.533058746664631,0.36522629853699584,0.3430653047625185,-2.8737512100416583e-05
2025-05-25,0.4667953008675012,0.46679530086750104,0.1270374724292843,0.12655440994145187,-1.4087300463942271e-05
2025-05-26,0.9501033841184314,0.9501033841184315,0.5804970864002946,0.580352491087963,-2.209519281914445e-05
2025-05-27,1.0162930785285056,1.0162930785285054,0.17866118190392516,0.17866118190392516,-1.3127005920654281e-05
2025-05-28,0.5154927085823497,0.5154927085823496,0.6025216569650944,0.6014748893471455,-1.2166347893432204e-05
2025-05-29,0.5463247320365344,0.5463247320365344,0.03691084436857131,0.03650032286972435,-3.326039302113448e-05
2025-05-30,0.5441863914136332,0.5441863914136336,0.36576454755133114,0.35373963935256386,-3.023869442935399e-06
2025-05-31,0.490276305379673,0.49027630537967265,0.2567011210680905,0.2407642292152504,-1.3374342504692019e-06
2025-06-01,0.4803469272293198,0.48034692722932,0.017989635782841955,0.017878972215461437,0.0
2025-06-02,0.5224500898506623,0.5224500898506623,0.22472377811312952,0.22472377811312952,0.0
2025-06-03,0.5267682582875868,0.5267682582875869,0.006954952607526118,0.006954952607526118,0.0
2025-06-04,0.5359019624591486,0.5359019624591488,0.10049748634653513,0.10049748634653513,0.0
2025-06-05,0.5656782209093278,0.5656782209093277,0.30209953944134527,0.30209953944134527,0.0
2025-06-06,0.5538997592975536,0.5538997592975536,0.012467096023413653,0.012467096023413653,0.0
2025-06-07,0.9941273291454922,0.9941273291454922,0.6764083851478735,0.6764083851478735,0.0
2025-06-08,1.104353432237706,1.104353432237706,0.28780491688408977,0.28780491688408977,0.0
2025-06-09,1.09940066139183,1.0994006613918303,0.145326075809751,0.145326075809751,0.0
2025-06-10,1.2482534964594423,1.2482534964594423,0.1534221937511775,0.1534221937511775,-2.536136011043738e-05
2025-06-11,1.2636803903502551,1.263680390350255,0.3658472047407194,0.3658472047407194,-2.536383227705656e-05
2025-06-12,0.7789663561709089,0.7789663561709089,0.5400819935377801,0.5363480241437387,-5.7509058699936665e-06
2025-06-13,0.7420131973742059,0.7420131973742057,0.039421201561614175,0.03942120156161416,0.0
2025-06-14,0.6744022074201295,0.6744022074201295,0.5242875750020723,0.5242875750020723,3.235991031680121e-05
2025-06-15,0.681446275896213,0.6814462758962129,0.018492258635240382,0.018492258635240386,1.618349855676376e-05
2025-06-16,1.2541997084916254,1.1641259606399648,0.5788168840093806,0.5787575693037614,2.9887395397409455e-05
2025-06-17,1.2805410549789655,1.2464424389296627,0.3658400744544781,0.33885981505651486,1.120714193917688e-05
2025-06-18,1.270872423009629,1.2452341980738104,0.021998962976262408,0.02186710013716365,-3.605401333322869e-05
2025-06-19,0.791824770513521,0.7664237126602036,0.5725241840321055,0.5725241840321055,8.709354484981696e-05
2025-06-20,0.7555721658560717,0.7294927665078645,0.36327937945023164,0.3631477135415986,9.878524170574146e-05
2025-06-21,2.320244444014871,2.2938202245648767,1.7103419802977848,1.6925935671798338,0.00011902166841278261
2025-06-22,2.1859713940302368,2.159725682250717,1.0435835616286522,1.0416720589890587,6.97359892202759e-05
2025-06-23,1.0805265110935744,1.0805265110935742,1.830825624072874,1.7748569881823097,0.0
2025-06-24,0.8558956051125446,0.8558956051125446,0.532558609863395,0.532558609863395,0.0
2025-06-25,0.86670792484162,0.8667079248416201,0.012923248383825043,0.012923248383825043,0.0
2025-06-26,1.1543969501508138,1.1543969501508138,0.7252936940376792,0.7252936940376792,0.0
2025-06-27,1.1589866100166812,1.1589866100166808,0.01148231053076856,0.01148231053076856,0.0
2025-06-28,1.1652332336070694,1.1652332336070699,0.20200352303411057,0.20200352303411057,0.0
2025-06-29,1.1402361590131405,1.140236159013141,0.3795632659901042,0.3795632659901042,0.0
2025-06-30,0.9208896191161156,0.9208896191161158,0.35573147268106153,0.35573147268106153,0.0
2025-07-01,0.9203434456887272,0.9203434456887268,0.015187944890920823,0.015187944890920823,0.0
2025-07-02,1.5741685949028175,1.5741685949028168,1.1095863751780346,1.0988643582464057,-7.23059761618737e-06
2025-07-03,1.2747737567717619,1.2747737567717614,0.3340870002282077,0.33390613933392616,-1.0414213399419769e-05
2025-07-04,0.9066032661195881,0.9066032661195879,0.6137980998737155,0.6136170722900671,-9.319301010813778e-06
2025-07-05,0.8517049027490841,0.8517049027490838,0.5619136646126566,0.5619080039738922,-6.301400027493881e-06
2025-07-06,1.1456326017506637,1.145632601750664,0.30585573196011734,0.3058557319601174,-3.593917393291635e-06
2025-07-07,1.4927634536961305,1.408922578245793,0.35012795774764216,0.34681405176778285,-3.6934895756607366e-05
2025-07-08,1.47489832845028,1.3954850127169276,0.44626915918249965,0.443876270431358,-2.5398191148272286e-05
2025-07-09,2.313878752106835,2.224105682470834,1.1278188378235834,1.1027479838287766,-8.843082890038162e-05
2025-07-10,2.089753842198287,2.008690943051048,0.3311247228869012,0.32978785283489037,-9.681270825804333e-05
2025-07-11,1.586418975706027,1.5487003445803926,1.0559449668206988,0.9962274209192976,-6.403022153714766e-05
2025-07-12,1.1113265350214099,1.0997655793683498,0.9173490030946531,0.9083189208716953,-5.497478872726982e-05
2025-07-13,1.1198213266103771,1.1081384462373016,0.039702529702514915,0.035842620205259634,-5.109910784215394e-05
2025-07-14,1.248213531907817,1.236161343639326,0.7873750822383904,0.78523287394593,-5.954332474900107e-05
2025-07-15,1.2280688212329176,1.2186528278604383,0.5909298653747319,0.5823536888727636,-5.49615782534505e-05
2025-07-16,1.48907832138626,1.4481323365570458,0.34321789308902734,0.3415442746032833,-7.365875468128633e-05
2025-07-17,1.4385565162262712,1.3931806551391326,0.3809732020299367,0.37857414007499285,-7.619435854410891e-05
2025-07-18,1.3184215294792732,1.2423610361691315,0.4406960452749612,0.39174476116273343,-0.0002030819974799799
2025-07-19,0.9372141121195408,0.9116164574406618,0.7885292166118243,0.7618741082333809,-0.00013035759343670884
2025-07-20,1.1109623226884129,1.0746731518167998,0.6325651672927494,0.5967057076196907,-0.00013728744251375463
2025-07-21,1.1316848201934215,1.095103799009387,0.037847290159197855,0.03754481175812685,-0.00015984613600728028
2025-07-22,1.1295944098945663,1.1096824179664104,0.058513807906305185,0.05623246349270278,-0.0001420998287120323
2025-07-23,0.8617816891326397,0.8617816891326401,0.6180090621464145,0.5869587029715948,-0.00011601024013145893
2025-07-24,0.8277146812494242,0.8277146812494238,0.25453927266977305,0.1984319876195111,-2.6960685790078594e-05
2025-07-25,0.8045989952080969,0.8045989952080965,0.02874265397988912,0.028742653979889128,-1.3417848993156236e-05
2025-07-26,0.8083180092103367,0.8083180092103366,0.7368245637462053,0.7368245637462052,-3.1437072031744275e-05
2025-07-27,0.8136904185850995,0.8136904185850997,0.007649668033336077,0.0076496680333360805,-3.513597575595498e-05
2025-07-28,0.7254280243451425,0.7254280243451426,0.17265559317736562,0.13304503058145895,-5.4937566474690214e-05
2025-07-29,0.5468075568670362,0.5468075568670362,0.5399660683235699,0.4986864221648517,-1.5875596841055778e-05
2025-07-30,0.5238488502381866,0.5238488502381866,0.03616048849504387,0.035771762495599754,-5.172150565701199e-06
2025-07-31,0.5439454518937008,0.5439454518937009,0.041912883530786434,0.04191288353078645,-1.1747501413154164e-05
2025-08-01,0.628880334087904,0.6288803340879039,0.3840955287583271,0.38409552875832703,0.0
2025-08-02,0.8622037765989607,0.8622037765989606,0.5622130156135676,0.5622130156135676,0.0
2025-08-03,0.8528332915254099,0.8528332915254094,0.15808395244699378,0.15808395244699378,0.0
2025-08-04,0.8361903421705795,0.8361903421705795,0.3980085790350034,0.3980085790350034,0.0
2025-08-05,0.6235728183637281,0.6235728183637282,0.24762808174169298,0.24762808174169298,0.0
2025-08-06,0.640985739912233,0.6409857399122327,0.019103959743539498,0.019103959743539498,0.0
2025-08-07,0.8857753667041378,0.8857753667041377,0.5086396435234936,0.5078395639597069,-6.69532059576251e-06
2025-08-08,0.8182694895997172,0.8182694895997172,0.42500630520243465,0.42500630520243465,-2.0426786621161408e-05
2025-08-09,0.996957602559619,0.996957602559619,0.4252344289974964,0.4251899344104547,-2.5273183439378887e-05
2025-08-10,1.1113539461251132,1.111353946125113,0.4918222418768605,0.4918222418768605,-2.520486637521485e-05
2025-08-11,1.1171373678203733,1.117137367820373,0.08520405124561177,0.08201844391394858,-4.902847246439201e-05
2025-08-12,0.9772276564875868,0.9772276564875871,0.15209621695129438,0.15165751429241425,-4.237122615007164e-05
2025-08-13,1.1641201917510737,1.10287763791469,0.6829754097333076,0.6829754097333076,-9.87938064073636e-05
2025-08-14,0.9081150507485447,0.9081150507485448,0.37802742905272785,0.36840317327681416,-9.11035374590666e-05
2025-08-15,0.8196688800674264,0.8196688800674268,0.09186546183078981,0.09186546183078978,-1.402055318581392e-05
2025-08-16,0.6191557847981325,0.6191557847981324,0.5801114848996042,0.5801114848996043,-2.1889991753274766e-05
2025-08-17,0.6388572201975301,0.6388572201975301,0.02618453499714697,0.02610411910683129,-1.2569375054149809e-05
2025-08-18,0.5995689469226119,0.5995689469226116,0.14244737448921257,0.14244737448921257,-2.4409525786460076e-06
2025-08-19,0.6545743160918363,0.6545743160918364,0.2464612592946076,0.24646125929460758,0.0
2025-08-20,0.7616118020477571,0.7616118020477569,0.11312544422754356,0.11304458186827983,0.0
2025-08-21,0.7665992129510985,0.7665992129510985,0.009847392004856327,0.009847392004856324,-9.598560095207003e-06
2025-08-22,0.8147082960833246,0.8147082960833243,0.48067092311607484,0.4806709231160749,-1.7913365626349952e-05
2025-08-23,0.800622693891251,0.8006226938912512,0.49109250202766025,0.48581824354113945,-7.749215474509602e-05
2025-08-24,0.8426134516708796,0.8426134516708793,0.04280964993467193,0.04272164230781595,-6.899706461137952e-05
2025-08-25,0.59560112231568,0.5956011223156801,0.5688126159013835,0.5687182657672579,1.5098747980490212e-05
2025-08-26,0.5386817106005578,0.5386817106005578,0.07079116884354777,0.07079116884354776,2.1122473516530523e-05
2025-08-27,0.5712896518720163,0.5712896518720164,0.049466316343928216,0.04942149622354272,1.751311388009642e-05
2025-08-28,0.6979185142942821,0.6979185142942823,0.40379636307165495,0.40379636307165495,-1.678082753918109e-05
2025-08-29,0.7365233163212986,0.7365233163212986,0.048709185997451734,0.04870918599745172,-2.2183378246737643e-06
2025-08-30,0.6335362554970762,0.6335362554970763,0.32723808816816496,0.3272380881681649,1.671885091172016e-05
2025-08-31,0.7525746007510675,0.7525746007510673,0.3863699601454888,0.38636996014548886,9.957613936640263e-06
2025-09-01,0.6830587699781842,0.6830587699781839,0.06959194851627196,0.06959194851627196,-1.8154500373684697e-06
2025-09-02,0.618521305074759,0.6185213050747589,0.11612393430548054,0.11602467479401035,-4.661400149289506e-06
2025-09-03,0.6343604882600048,0.6343604882600047,0.2814320514478098,0.2813247891663733,-3.4727245594292967e-06
2025-09-04,0.63468269379816,0.63468269379816,0.007531742803307109,0.007531742803307108,-5.1363530735333716e-06
2025-09-05,0.7436590918648371,0.7436590918648369,0.20890319684484238,0.20890319684484238,-3.1390808369855285e-07
2025-09-06,0.914787237592036,0.914787237592036,0.7009432145540072,0.7009432145540071,-4.201366437633102e-06
2025-09-07,1.1016743906714774,1.101674390671477,0.768088661411072,0.768088661411072,-5.4005858650215395e-06
2025-09-08,1.1629362712953621,1.1340671053176734,0.5196559318267295,0.5145836286680086,-2.381141383717011e-05
2025-09-09,1.0265557229626905,0.9990364890106374,0.5318687531304536,0.5318687531304536,-4.588337145362124e-05
2025-09-10,1.1371703773647115,1.1099561126989284,0.26103175836123776,0.26097912963228675,-1.6463777162841898e-05
2025-09-11,1.2706435920570525,1.2386207714024429,0.41319653289520347,0.4022724191116065,-2.594896297850504e-05
2025-09-12,1.5002516053637955,1.4871719558666618,0.5539620383824597,0.5474536987286617,-6.819166935240433e-05
2025-09-13,1.6571183833289629,1.6083091969243717,0.5037814355206842,0.49959616478791125,-0.00013383601047974508
2025-09-14,1.572141495263736,1.4604502214755026,0.32402156544059907,0.31735254429255483,-9.804494294167052e-05
2025-09-15,1.2447445033385511,1.1892015212857823,0.486668271840785,0.48080253113924964,-2.629436293337808e-05
2025-09-16,1.2308043470756365,1.1759498438858818,0.016089624446193482,0.015401145583179586,-3.9595399753634684e-05
2025-09-17,1.2497299536876394,1.1904113513551438,0.1220116409016301,0.1220056071953546,-4.94549652312649e-05
2025-09-18,1.2906880515337003,1.2302825985184465,0.7756132628634639,0.7756042123040506,-9.79056755608964e-05
2025-09-19,1.06230930177473,0.9975367584986765,0.29093919250588596,0.2908912474077591,-3.926980076455723e-05
2025-09-20,1.345639736127422,1.318852387473375,0.6121287639259126,0.6074331694050239,6.536329852661667e-06
2025-09-21,1.404534110161309,1.3928072915468068,0.38754667188534725,0.3831268208240892,-5.320431325604472e-06
2025-09-22,1.5891704160006077,1.589170416000608,0.5715457881336684,0.5274655023175123,-1.1040814859795506e-06
2025-09-23,0.8782757761858954,0.8782757761858956,1.0049980503005036,0.9984747428714216,-6.851239418583792e-07
2025-09-24,0.9582909103156636,0.9582909103156639,0.6846060975674353,0.6812580463827729,-1.3887630141859305e-06
2025-09-25,0.9645215790496331,0.9645215790496329,0.04534146214014252,0.03923464156791408,0.0
2025-09-26,0.8133031932017872,0.8133031932017872,0.22705176806498367,0.22705176806498367,0.0
2025-09-27,0.8931608277731481,0.8931608277731476,0.6854253332932496,0.6854253332932496,0.0
2025-09-28,0.8809286795704554,0.8809286795704553,0.016517823301237432,0.016517823301237432,0.0
2025-09-29,1.323741071247868,1.323741071247868,0.44351750889003727,0.44351750889003727,0.0
2025-09-30,1.061434093617261,1.0614340936172613,0.5884711528948807,0.5884711528948807,0.0
2025-10-01,1.1019399580643117,1.1019399580643117,0.24737162317737849,0.24703911101173592,-1.5665334970152276e-05
2025-10-02,1.370514077179757,1.3705140771797573,0.5935802244209055,0.5935802244209055,-2.546247528424928e-05
