,ret
2021-03-26,0.016683587598612992
2021-03-27,0.0016729247618805475
2021-03-28,-0.002033221805798893
2021-03-29,0.00018587828462902098
2021-03-30,-1.1672174700085537e-05
2021-03-31,0.004343492960954121
2021-04-01,0.0025503936205645257
2021-04-02,0.02757820555272253
2021-04-03,-0.0009699175469163085
2021-04-04,0.011791671419414694
2021-04-05,0.006423581742555203
2021-04-06,0.0005964314897234582
2021-04-07,-0.001442880838367719
2021-04-08,0.005552793667135999
2021-04-09,0.006318183227150441
2021-04-10,0.005025951554240614
2021-04-11,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,0.029693900577192622
2021-04-17,-0.0058874359165123
2021-04-18,-4.352780090291443e-05
2021-04-19,-0.013470006636966226
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,-0.005979429763959829
2021-04-23,-5.8597374914237623e-05
2021-04-24,0.0
2021-04-25,-0.00493361900130432
2021-04-26,0.006849253775203213
2021-04-27,0.023852472906750632
2021-04-28,0.00222475491874532
2021-04-29,-0.003972117343849548
2021-04-30,-0.0018173399080170201
2021-05-01,0.008207549169740277
2021-05-02,-0.005314360748126705
2021-05-03,0.01735129755220335
2021-05-04,0.011710375064339055
2021-05-05,0.017644317753384577
2021-05-06,0.022855673181500315
2021-05-07,-0.010065128680359952
2021-05-08,-0.00119100026027039
2021-05-09,-0.005204647661479654
2021-05-10,-0.008288141255892013
2021-05-11,0.008972471799758665
2021-05-12,-0.0236211794010903
2021-05-13,0.0007443879182525901
2021-05-14,0.005639752249832567
2021-05-15,0.005683548942944805
2021-05-16,-0.0022013891258798757
2021-05-17,-0.0030014902851045583
2021-05-18,0.024325733635963985
2021-05-19,-0.010446812729023812
2021-05-20,-2.2816331880933322e-05
2021-05-21,-0.0016342869386564737
2021-05-22,-0.0013470100750573798
2021-05-23,0.004711009274893358
2021-05-24,-0.003729852272199379
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,-0.008105056705962097
2021-06-08,-0.0028877984207682497
2021-06-09,-0.00507641419465705
2021-06-10,0.0
2021-06-11,-0.005669734048772769
2021-06-12,-0.004708425600614926
2021-06-13,-0.013338497536230603
2021-06-14,-0.001244393735084135
2021-06-15,-0.0006046675504691737
2021-06-16,-0.008075248525176854
2021-06-17,-0.004896590663256528
2021-06-18,-0.004947986221830724
2021-06-19,0.007689420751255307
2021-06-20,-0.006872936452931161
2021-06-21,0.06938186460891708
2021-06-22,0.00012575541161073363
2021-06-23,-0.005464178868319118
2021-06-24,-0.00036511986930443503
2021-06-25,0.0011288094897447636
2021-06-26,-0.004348689324965447
2021-06-27,-0.0034134078140874067
2021-06-28,-0.00015787673408081923
2021-06-29,0.0
2021-06-30,-0.0023376432532685254
2021-07-01,0.0
2021-07-02,-0.0013635960724365343
2021-07-03,-0.0010330296140502473
2021-07-04,-0.0009193168008305129
2021-07-05,0.0005163731837759953
2021-07-06,-0.0015485930635193137
2021-07-07,-0.00017295635133666862
2021-07-08,-0.0076254489189871155
2021-07-09,0.0
2021-07-10,-0.004508988008534091
2021-07-11,0.001049560088294471
2021-07-12,-0.0014336769932403663
2021-07-13,-0.00011920291145972065
2021-07-14,0.00047278691197303994
2021-07-15,0.009956597215056312
2021-07-16,0.011828885194188501
2021-07-17,-0.0024492915501363914
2021-07-18,-0.002360588899002827
2021-07-19,0.015076694773344593
2021-07-20,0.011388435218077617
2021-07-21,-0.02004316054461061
2021-07-22,-8.365749206872455e-05
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,-0.008753141055070583
2021-07-27,0.000237485602318304
2021-07-28,0.000685853843483806
2021-07-29,0.004567180670670673
2021-07-30,0.01219994365437211
2021-07-31,0.0049459219131548085
2021-08-01,-0.005601197894944302
2021-08-02,0.0034208923327276267
2021-08-03,-0.00274860692290675
2021-08-04,0.011515860844520361
2021-08-05,0.005717332494573434
2021-08-06,0.006241196545764168
2021-08-07,0.018318973245134942
2021-08-08,-0.017463866081258127
2021-08-09,0.017264610258219265
2021-08-10,0.011552693271545107
2021-08-11,0.01171210144131695
2021-08-12,-0.01270544615246597
2021-08-13,0.021569062340912205
2021-08-14,0.0009404311201223403
2021-08-15,0.012965260029447171
2021-08-16,0.0020289242713405647
2021-08-17,-0.012961884606851657
2021-08-18,-0.004941281511247009
2021-08-19,0.003950436878139633
2021-08-20,0.006708797224082748
2021-08-21,0.014539238271972217
2021-08-22,-0.005601716997891803
2021-08-23,0.004960450003408594
2021-08-24,0.00032310012732100594
2021-08-25,0.001374547431093535
2021-08-26,-0.007357175784356173
2021-08-27,0.00907877129081032
2021-08-28,0.0010367514234632452
2021-08-29,0.0019571688004775983
2021-08-30,0.00843115289399413
2021-08-31,0.012728485019432526
2021-09-01,0.013699279864061012
2021-09-02,-0.005011004808295945
2021-09-03,0.001096025861097963
2021-09-04,0.001001907559569796
2021-09-05,0.008628541391962086
2021-09-06,0.0016680047861905827
2021-09-07,-0.014269118548515662
2021-09-08,-0.017117017815004777
2021-09-09,-0.00276191704337442
2021-09-10,0.003646249773575047
2021-09-11,-0.005282541136976887
2021-09-12,0.009696902524525416
2021-09-13,-0.011581179785190191
2021-09-14,0.0009453214999707361
2021-09-15,0.0001615652335062092
2021-09-16,0.0024681229718392806
2021-09-17,-0.008026874959798149
2021-09-18,0.0027854854496342334
2021-09-19,0.0014422397284455301
2021-09-20,-0.007908585707489592
2021-09-21,0.0
2021-09-22,0.0
2021-09-23,0.0002184692572783085
2021-09-24,-0.004899504672238341
2021-09-25,-5.0574349835755195e-06
2021-09-26,-0.00961261965678268
2021-09-27,0.0014539031000264518
2021-09-28,0.0008381003963819498
2021-09-29,-0.003565010317043296
2021-09-30,4.518099951529448e-05
2021-10-01,0.019637773585519425
2021-10-02,0.006996322946052991
2021-10-03,0.008787319127058452
2021-10-04,0.007600009888783234
2021-10-05,0.003619721490993701
2021-10-06,0.0016522726320455155
2021-10-07,0.00017370145280212482
2021-10-08,-0.0013742304571432349
2021-10-09,0.003708903126149322
2021-10-10,-0.01264983550854153
2021-10-11,0.005148897729218654
2021-10-12,-0.005847626805154115
2021-10-13,0.004772737576916605
2021-10-14,0.002088815134520588
2021-10-15,0.009131806201908106
2021-10-16,-0.0035715901227626316
2021-10-17,-0.00014932689740961288
2021-10-18,0.0018959729161401257
2021-10-19,0.0009727528124477452
2021-10-20,0.006382515844507326
2021-10-21,-0.0032516055452045485
2021-10-22,-0.005143516253609878
2021-10-23,0.00682543134580316
2021-10-24,-0.01028582887528179
2021-10-25,0.018523003738949058
2021-10-26,0.002865280981677825
2021-10-27,0.019969196694590848
2021-10-28,-0.0089820222243536
2021-10-29,-0.007506735167658723
2021-10-30,0.003682178655959814
2021-10-31,-0.011738970019763862
2021-11-01,0.00876702345862004
2021-11-02,0.0037777762942524606
2021-11-03,0.008590144835005439
2021-11-04,0.019239255336458885
2021-11-05,-0.010024329802301954
2021-11-06,0.004936377295759514
2021-11-07,0.006130616514247678
2021-11-08,0.0045424528794300685
2021-11-09,-0.014083713276835164
2021-11-10,-0.03385604574008715
2021-11-11,-0.0011899141892231443
2021-11-12,-0.0029422180593837257
2021-11-13,-0.004401825533072524
2021-11-14,-0.0014762163639718405
2021-11-15,0.0006396949406607738
2021-11-16,-0.006857045133235022
2021-11-17,-0.008676593686106541
2021-11-18,0.007784708214925231
2021-11-19,-0.0172742278380867
2021-11-20,-0.0006525972386893465
2021-11-21,0.006231721973409894
2021-11-22,0.004143299703278454
2021-11-23,-0.003476238171693571
2021-11-24,0.016468293784520475
2021-11-25,-0.012730911894209853
2021-11-26,0.0005236964638614183
2021-11-27,-0.011184292268691965
2021-11-28,-0.012045196969462152
2021-11-29,-0.010675611866998527
2021-11-30,0.004066404885831168
2021-12-01,0.010590085628428962
2021-12-02,0.005335389062295158
2021-12-03,0.00344905600748992
2021-12-04,0.03854061968462127
2021-12-05,0.004803570256598546
2021-12-06,-0.012296896520366763
2021-12-07,-0.002416536073696203
2021-12-08,-0.004380103899825929
2021-12-09,-0.0006604783103614237
2021-12-10,0.005041697713561515
2021-12-11,-0.014028025951301797
2021-12-12,-0.001194727803022012
2021-12-13,0.011107263872001531
2021-12-14,-0.022075494554586357
2021-12-15,-0.012543842446528439
2021-12-16,0.0005693487312218576
2021-12-17,0.0008758186718141204
2021-12-18,-0.006745297375207594
2021-12-19,0.004253081406580675
2021-12-20,0.0031323350440654544
2021-12-21,-0.013362348905119496
2021-12-22,-0.009930107818631089
2021-12-23,-0.0008001806053557706
2021-12-24,-0.013665398934949596
2021-12-25,0.0077972831323864745
2021-12-26,0.0050925111107375
2021-12-27,-0.006375522564832147
2021-12-28,-0.02242574558236672
2021-12-29,0.0057562615052215394
2021-12-30,-0.004271031659646323
2021-12-31,-0.0006405787714482851
2022-01-01,0.0002974062835230782
2022-01-02,-0.008522113930661648
2022-01-03,0.017602026112303524
2022-01-04,0.0009205107402353453
2022-01-05,0.012783031575596755
2022-01-06,-0.0002516146644493096
2022-01-07,0.022494502244446525
2022-01-08,0.011400272143954953
2022-01-09,-0.009711880863630633
2022-01-10,0.015839300248532077
2022-01-11,-0.02697065728203643
2022-01-12,-0.018209685656644735
2022-01-13,0.010052093027296656
2022-01-14,-0.003633422746057628
2022-01-15,-0.0033429140896583365
2022-01-16,0.0066669132187315416
2022-01-17,-0.01859118665520638
2022-01-18,-0.006424379274483046
2022-01-19,0.0058370413176619335
2022-01-20,-0.003049176843186075
2022-01-21,0.06635143162399715
2022-01-22,0.01515270162178012
2022-01-23,-0.007603702763897291
2022-01-24,-0.0010284620129139554
2022-01-25,-0.0004817193253559609
2022-01-26,-0.0010023504609551993
2022-01-27,-4.543584049321235e-05
2022-01-28,-0.00012538916793182516
2022-01-29,-6.922015447764521e-05
2022-01-30,6.250283115284026e-05
2022-01-31,-8.275856948782746e-05
2022-02-01,-0.00018994955312426264
2022-02-02,0.0
2022-02-03,-3.1967727373220324e-05
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,-0.0023448225249559505
2022-02-07,0.007222038994718719
2022-02-08,-0.004191713139217684
2022-02-09,-0.001989746448315854
2022-02-10,-0.009425576335527992
2022-02-11,-0.012953200980164338
2022-02-12,-0.0018575713974357344
2022-02-13,0.00022290146993271217
2022-02-14,-0.007487497100736406
2022-02-15,-0.006621119435177001
2022-02-16,0.00014412024268872672
2022-02-17,-0.004916615539896748
2022-02-18,0.004067888844670253
2022-02-19,-0.000695078964824551
2022-02-20,0.014711522221980957
2022-02-21,0.017499476348610668
2022-02-22,-0.011053888892007585
2022-02-23,-0.002280904338485401
2022-02-24,-0.0024962153030551105
2022-02-25,-0.0020659222786651474
2022-02-26,0.0017649001723271736
2022-02-27,-0.004226097138077318
2022-02-28,0.007405475711401574
2022-03-01,-0.001358029903088734
2022-03-02,0.0016802351086030634
2022-03-03,0.0013775897629693557
2022-03-04,-0.00861596150317959
2022-03-05,-0.005813257756191722
2022-03-06,0.0
2022-03-07,-0.0009270636761417979
2022-03-08,-0.0006224673443216032
2022-03-09,-0.00396704253379137
2022-03-10,0.00042098961643196025
2022-03-11,-0.0018643934443621972
2022-03-12,-0.0005933927017187602
2022-03-13,0.0067397790033446574
2022-03-14,-0.004610609228850207
2022-03-15,-0.0023364739919300285
2022-03-16,-0.014587494004745101
2022-03-17,0.001072417753039067
2022-03-18,-0.002017208571961959
2022-03-19,-0.00269883263588117
2022-03-20,0.0005636319395180734
2022-03-21,0.0005078194594106437
2022-03-22,0.00937224137260747
2022-03-23,0.007751488160196797
2022-03-24,0.012277495899514075
2022-03-25,-0.00981170040309503
2022-03-26,0.009233823604120197
2022-03-27,0.030345280968843265
2022-03-28,-0.002658450569722235
2022-03-29,0.006871070792493922
2022-03-30,0.0022116628136174435
2022-03-31,-0.01592898109695503
2022-04-01,0.0056159957937802225
2022-04-02,-0.005475413545428438
2022-04-03,0.007004589142589986
2022-04-04,-0.00674489477999321
2022-04-05,-0.003674465687486911
2022-04-06,-0.0197472359676051
2022-04-07,-0.006797211517419431
2022-04-08,0.010646532062000969
2022-04-09,-0.01101047840729733
2022-04-10,0.011936771117298099
2022-04-11,0.035379262806356754
2022-04-12,-0.00920490678180075
2022-04-13,-0.003476456024564311
2022-04-14,0.004059816103410585
2022-04-15,-0.0017960731517309575
2022-04-16,-0.0009507230332789784
2022-04-17,0.004086787688103288
2022-04-18,-0.007417267468121927
2022-04-19,-0.005624610576113042
2022-04-20,-1.4504224350071256e-05
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0009799354080794725
2022-04-25,-0.008162086403963884
2022-04-26,0.027439411542999063
2022-04-27,-0.009208872962303993
2022-04-28,0.0027304712694615845
2022-04-29,0.023213498766596532
2022-04-30,0.0366935682213193
2022-05-01,-0.009249721514706535
2022-05-02,-0.00048579923341188983
2022-05-03,0.0005344439990028598
2022-05-04,-0.007479699358322742
