,0
2022-11-24,1.9036495592978362
2022-11-25,1.9046898303136066
2022-11-26,1.9053331228915618
2022-11-27,1.9060494456650223
2022-11-28,1.9105334399945004
2022-11-29,1.9071862752330428
2022-11-30,1.8972582427622828
2022-12-01,1.8895723711054142
2022-12-02,1.8773478102212309
2022-12-03,1.8680177058547007
2022-12-04,1.8749204085430295
2022-12-05,1.861979075857912
2022-12-06,1.8606805678840546
2022-12-07,1.847791943957854
2022-12-08,1.8538344577926713
2022-12-09,1.8539873350628489
2022-12-10,1.8548865858752326
2022-12-11,1.8588720490881945
2022-12-12,1.8668994812656174
2022-12-13,1.870150763392703
2022-12-14,1.8710043447748745
2022-12-15,1.8551097377152423
2022-12-16,1.872630369228394
2022-12-17,1.863333887104762
2022-12-18,1.8703845290912458
2022-12-19,1.8956449425661417
2022-12-20,1.8670504688563017
2022-12-21,1.8734711189066642
2022-12-22,1.873778710878335
2022-12-23,1.8733735520442838
2022-12-24,1.8807499710098063
2022-12-25,1.8827922819130305
2022-12-26,1.8709640423549443
2022-12-27,1.881089060757435
2022-12-28,1.91140923900996
2022-12-29,1.9121700980695029
2022-12-30,1.9180206231429946
2022-12-31,1.9130554380392604
2023-01-01,1.9107538468997478
2023-01-02,1.8920659984957586
2023-01-03,1.895616668489635
2023-01-04,1.874467330806309
2023-01-05,1.8780462738158947
2023-01-06,1.8813763426139976
2023-01-07,1.876483081140734
2023-01-08,1.9073770704152164
2023-01-09,1.9331191216814412
2023-01-10,1.9442690070936985
2023-01-11,1.9688144254587772
2023-01-12,1.992993075887302
2023-01-13,2.028110687937451
2023-01-14,2.0894033726852284
2023-01-15,2.073798379811266
2023-01-16,2.0748316550594983
2023-01-17,2.0741333886132147
2023-01-18,2.026163129955533
2023-01-19,2.0409571499346963
2023-01-20,2.077805632004056
2023-01-21,2.0578589362952138
2023-01-22,2.0579672964434694
2023-01-23,2.0715940651902534
2023-01-24,2.0229770777192173
2023-01-25,2.045466356233204
2023-01-26,2.050891871567344
2023-01-27,2.066642156936196
2023-01-28,2.0523882350420073
2023-01-29,2.0979185121456596
2023-01-30,2.033412741140486
2023-01-31,2.064205374564892
2023-02-01,2.076703416903095
2023-02-02,2.072202194032522
2023-02-03,2.0869964247566575
2023-02-04,2.0843064778629783
2023-02-05,2.0604854477758496
2023-02-06,2.0497192464601426
2023-02-07,2.083365888374053
2023-02-08,2.0787977106285074
2023-02-09,2.0296923702828145
2023-02-10,2.029459975641907
2023-02-11,2.030734347194437
2023-02-12,2.0296511406830953
2023-02-13,2.026104636201771
2023-02-14,2.026104636201771
2023-02-15,2.0270088201358036
2023-02-16,2.010113863458876
2023-02-17,2.045484689493089
2023-02-18,2.0405224542635505
2023-02-19,2.0316480044375966
2023-02-20,2.0354850394845263
2023-02-21,2.0109519571992007
2023-02-22,2.000793903140994
2023-02-23,1.999862611497588
2023-02-24,1.9898449810075123
2023-02-25,1.9864822223971454
2023-02-26,1.9864613782153107
2023-02-27,1.9864613782153107
2023-02-28,1.9864613782153107
2023-03-01,1.9864613782153107
2023-03-02,1.9863762927051625
2023-03-03,1.9834747412228448
2023-03-04,1.9882707976863596
2023-03-05,1.987967425383685
2023-03-06,1.9878155093851086
2023-03-07,1.989326366812451
2023-03-08,1.9956345777445876
2023-03-09,2.007172885047938
2023-03-10,2.0076924606462017
2023-03-11,2.0068500101994555
2023-03-12,1.9880798332504983
2023-03-13,1.9865742444993404
2023-03-14,1.9715461095714453
2023-03-15,1.9499896528399994
2023-03-16,1.9686070993424956
2023-03-17,2.0031796527076615
2023-03-18,1.981316636212466
2023-03-19,1.9942576017897429
2023-03-20,1.9755932248285977
2023-03-21,2.004069473044744
2023-03-22,1.966269426957109
2023-03-23,1.9816948549205295
2023-03-24,1.963034388966281
2023-03-25,1.961492953223803
2023-03-26,1.9694847073388442
2023-03-27,1.9529956271817228
2023-03-28,1.9654999488483276
2023-03-29,1.9843773325472303
2023-03-30,1.9763457895747942
2023-03-31,1.9857273013734877
2023-04-01,1.9787528156946312
2023-04-02,1.9771112445245014
2023-04-03,1.9749319220905348
2023-04-04,1.9774278353339185
2023-04-05,1.9808696805377692
2023-04-06,1.9768575115957474
2023-04-07,1.9753318908359345
2023-04-08,1.9741886092239826
2023-04-09,1.977372393991701
2023-04-10,1.9895527072864208
2023-04-11,1.979181724329872
2023-04-12,1.9803424307384438
2023-04-13,2.0012096040745293
2023-04-14,2.0099997010571222
2023-04-15,2.0085041181941117
2023-04-16,2.0352730538160726
2023-04-17,2.010849752506824
2023-04-18,2.0341269652095693
2023-04-19,1.949934342569838
2023-04-20,1.9486182388792268
2023-04-21,1.9598137862951215
2023-04-22,1.9547537121798868
2023-04-23,1.959710855612152
2023-04-24,1.9619501534306014
2023-04-25,1.955736884540057
2023-04-26,1.944455274842977
2023-04-27,1.944455274842977
2023-04-28,1.944455274842977
2023-04-29,1.944455274842977
2023-04-30,1.944455274842977
2023-05-01,1.944455274842977
2023-05-02,1.944455274842977
2023-05-03,1.944455274842977
2023-05-04,1.944455274842977
2023-05-05,1.944455274842977
2023-05-06,1.9446491889818693
2023-05-07,1.9442912682419198
2023-05-08,1.9658988475837598
2023-05-09,1.9637788188612388
2023-05-10,1.9599756365824315
2023-05-11,1.9714350962845646
2023-05-12,1.959902705136418
2023-05-13,1.9651980433226313
2023-05-14,1.954727924634743
2023-05-15,1.9525761333748688
2023-05-16,1.9555672146033833
2023-05-17,1.9408687098068913
2023-05-18,1.943314488590269
2023-05-19,1.9453915968052593
2023-05-20,1.946625144606359
2023-05-21,1.9523795030123445
2023-05-22,1.949444290177104
2023-05-23,1.9363841970468325
2023-05-24,1.933142616891975
2023-05-25,1.9315094759484424
2023-05-26,1.931819104220461
2023-05-27,1.9190189268093214
2023-05-28,1.9165976925114876
2023-05-29,1.9096719522081251
2023-05-30,1.9191192382598015
2023-05-31,1.911519356927118
2023-06-01,1.9017015002848463
2023-06-02,1.913841214531565
2023-06-03,1.9104268503203339
2023-06-04,1.9131292385024128
2023-06-05,1.9045943159187049
2023-06-06,1.8842317713311978
2023-06-07,1.914878828859741
2023-06-08,1.9068272461959521
2023-06-09,1.9330533769691352
2023-06-10,2.006874032623625
2023-06-11,2.0070144013230498
2023-06-12,2.0105118665525636
2023-06-13,1.9935298804597161
2023-06-14,2.0095978782713995
2023-06-15,1.997745360282782
2023-06-16,1.9817783485283087
2023-06-17,1.9726617266174387
2023-06-18,1.9729828533978808
2023-06-19,1.9689259130850592
2023-06-20,1.964712604388856
2023-06-21,1.9742243711055023
2023-06-22,1.9698987317663992
2023-06-23,1.976161454553002
2023-06-24,1.9737467222347764
2023-06-25,1.9754614983958423
2023-06-26,1.970938509206857
2023-06-27,1.9773090355968814
2023-06-28,1.9573180017762093
2023-06-29,1.962042294415395
2023-06-30,1.9942033097373222
2023-07-01,1.986611920469496
2023-07-02,1.9989040774191233
2023-07-03,1.9957791633602966
2023-07-04,1.9857697365749367
2023-07-05,1.9719864486619472
2023-07-06,1.9602537869929642
2023-07-07,1.9780805107226613
2023-07-08,1.9823535909517267
2023-07-09,1.9787690235710163
2023-07-10,1.9867734450443906
2023-07-11,1.9944092185016784
2023-07-12,1.9861480304102594
2023-07-13,2.08881637133165
2023-07-14,2.0478788650219073
2023-07-15,2.0614816837529713
2023-07-16,2.0475455436712213
2023-07-17,2.0478980807207465
2023-07-18,2.0266001574374566
2023-07-19,2.0228944488467495
2023-07-20,2.0177637638677695
2023-07-21,2.007226943602699
2023-07-22,1.9956019805694185
2023-07-23,2.0001460286190236
2023-07-24,1.9972984626889105
2023-07-25,2.014738078152671
2023-07-26,2.0065128581221283
2023-07-27,2.006800747088179
2023-07-28,2.0054175226121496
2023-07-29,2.007812937620696
2023-07-30,2.0080875266557805
2023-07-31,2.0068068214471606
2023-08-01,2.0042711669962987
2023-08-02,2.0042110336686725
2023-08-03,2.0072651697460104
2023-08-04,2.0080505224119714
2023-08-05,2.0072502013373734
2023-08-06,2.0072298728390296
2023-08-07,2.0073804734936944
2023-08-08,2.0027216956191047
2023-08-09,2.0014951352232995
2023-08-10,2.0026310005077668
2023-08-11,2.003642367641289
2023-08-12,2.0033265404513205
2023-08-13,2.004484400769028
2023-08-14,2.0038747225900058
2023-08-15,2.0143550314178222
2023-08-16,2.031688691486231
2023-08-17,2.089857829683792
2023-08-18,2.0913268943099887
2023-08-19,2.087656746404325
2023-08-20,2.0824044808365776
2023-08-21,2.0866554411265548
2023-08-22,2.096879375034163
2023-08-23,2.082818646278944
2023-08-24,2.09255156022382
2023-08-25,2.094660390146353
2023-08-26,2.0947468648747676
2023-08-27,2.0878936605341707
2023-08-28,2.0871705898161497
2023-08-29,2.050790444019677
2023-08-30,2.055841838172804
2023-08-31,2.0603980531643247
2023-09-01,2.056677134127555
2023-09-02,2.0509726599555513
2023-09-03,2.0509768835309434
2023-09-04,2.0518670101716636
2023-09-05,2.051937976731188
2023-09-06,2.054136906061684
2023-09-07,2.046719817036595
2023-09-08,2.0530543397521175
2023-09-09,2.0522759924196516
2023-09-10,2.06317363640561
2023-09-11,2.1013711939320427
2023-09-12,2.0717069584577668
2023-09-13,2.0510551281639553
2023-09-14,2.0308979864814525
2023-09-15,2.0155816017368235
2023-09-16,2.018082028776412
2023-09-17,2.030101710423309
2023-09-18,2.0152516138569987
2023-09-19,1.9996440609782313
2023-09-20,1.9914735737621434
2023-09-21,1.9946022551299118
2023-09-22,1.9922961580119602
2023-09-23,1.9866742108376683
2023-09-24,1.9821919493261748
2023-09-25,1.982754118900157
2023-09-26,1.9786248923708296
2023-09-27,1.9790228817060727
2023-09-28,1.9747242013730326
2023-09-29,1.9682512390304483
2023-09-30,1.9744750102875885
2023-10-01,2.010325755919534
2023-10-02,1.9821582613821358
2023-10-03,1.986047220429844
2023-10-04,1.9759191123021502
2023-10-05,1.9661900010395938
2023-10-06,1.976387830266859
2023-10-07,1.9640620651126512
2023-10-08,1.962477601045887
2023-10-09,1.9443490688327631
2023-10-10,1.9432723257496547
2023-10-11,1.9503698104904685
2023-10-12,1.956504198169564
2023-10-13,1.9506699246703227
2023-10-14,1.9504939376475663
2023-10-15,1.9475534557193042
2023-10-16,1.9205192649020506
2023-10-17,1.9470031604698328
