,EW,ADAPTIVE-RAW,META-GT
2021-10-26,11.277340288676918,7.922565223232265,11.059066312865301
2021-10-27,11.586362677417506,8.14944257440547,11.375115548022192
2021-10-28,11.407083326001441,8.024541845083373,11.200731375488683
2021-10-29,11.394131634964578,8.008024982324244,11.178442568683213
2021-10-30,11.292713541565139,7.936718222584958,11.078905946844703
2021-10-31,11.232543480979457,7.894404696430716,11.019841680368991
2021-11-01,11.600468788062095,8.159186597218326,11.388985063318852
2021-11-02,11.808566819843412,8.285046737957005,11.564666700925805
2021-11-03,12.072860828846713,8.46800187791505,11.820044284391045
2021-11-04,11.914848739286736,8.35951672383828,11.668615488805782
2021-11-05,11.869143947932066,8.327292734013422,11.623635694015828
2021-11-06,12.38801873918571,8.680331973099184,12.116424843130762
2021-11-07,12.41650796875368,8.698530134279405,12.141826711735172
2021-11-08,12.592148877099328,8.805671000873815,12.291379086199898
2021-11-09,12.293916848275195,8.595731118743613,11.998334901796644
2021-11-10,11.768893927372648,8.249768935151229,11.515424247105877
2021-11-11,11.886043423252671,8.325885571471028,11.621671508862557
2021-11-12,11.834129957329033,8.290077927790435,11.571689477667197
2021-11-13,11.875180520568707,8.309450361464569,11.598730452294506
2021-11-14,11.862687538079808,8.300256686413093,11.585897478493667
2021-11-15,11.7617504409983,8.235074612325066,11.494913204590953
2021-11-16,11.528206199847006,8.088302406265173,11.290041500456086
2021-11-17,11.522007760794379,8.084277523231542,11.28437699034916
2021-11-18,11.714312527613773,8.219057525313524,11.472517202722338
2021-11-19,11.547788705698531,8.10231867943404,11.309565408610112
2021-11-20,11.413612446265944,8.00765844985672,11.177512881392826
2021-11-21,11.450843594030745,8.01833900127446,11.195417120822958
2021-11-22,11.449357715768636,8.005762956144572,11.17785811378459
2021-11-23,11.400987499569512,7.974244323165483,11.133850964271089
2021-11-24,11.662499911031023,8.147682712572097,11.376010233648717
2021-11-25,11.529881191892558,8.054419839568498,11.245794142137035
2021-11-26,12.152467401541198,8.49761851994348,11.864599869034782
2021-11-27,12.055461667418756,8.428957646570534,11.768733740505176
2021-11-28,11.862231352440297,8.294443704593958,11.5809218147741
2021-11-29,11.63446711881193,8.131900661455639,11.353974916204187
2021-11-30,11.658025690998356,8.144916722762831,11.37214828547444
2021-12-01,11.600768297409068,8.11024446038358,11.32373795513088
2021-12-02,11.588370566657092,8.104249219247643,11.315367240791408
2021-12-03,11.537087947200988,8.080862422700255,11.282713976514826
2021-12-04,12.011491843539323,8.407126927182853,11.738385476556827
2021-12-05,12.011491843539323,8.407126927182853,11.738385476556827
2021-12-06,11.780383851827814,8.23981634929805,11.504779385614246
2021-12-07,11.745546333801043,8.221078773774575,11.47861719176423
2021-12-08,11.745546333801043,8.221078773774575,11.47861719176423
2021-12-09,11.745546333801043,8.221078773774575,11.47861719176423
2021-12-10,11.745546333801043,8.221078773774575,11.47861719176423
2021-12-11,11.70526171408894,8.208152448777664,11.45909491439642
2021-12-12,11.693281204172704,8.205528480090257,11.453442779990022
2021-12-13,11.75826460430265,8.220727634895235,11.486666523048422
2021-12-14,11.658114751472905,8.153056386635772,11.391850914571133
2021-12-15,11.47213634466119,8.025674270923032,11.213342665964433
2021-12-16,11.49125523656229,8.028983808668965,11.222237183174647
2021-12-17,11.501133622442593,8.024550900093955,11.219559455287266
2021-12-18,11.360417323044254,7.915641070900177,11.067303978224661
2021-12-19,11.438924915692825,7.972174104270953,11.146345998892526
2021-12-20,11.492004161343823,8.015579825013727,11.206876748720271
2021-12-21,11.170128624747578,7.791738909517149,10.89322396711142
2021-12-22,10.91859092924924,7.634892547153385,10.664604052441542
2021-12-23,11.029311321214704,7.745842838997694,10.797558715640482
2021-12-24,10.187708525186546,7.16351681954693,9.980502753459305
2021-12-25,10.623308348695868,7.16351681954693,10.407242999039857
2021-12-26,10.638943491390531,7.203409670636956,10.438550017570456
2021-12-27,10.365049304391842,6.986868201257394,10.152918197975932
2021-12-28,9.69775593512528,6.986868201257394,9.499281655278109
2021-12-29,9.697587709350413,6.986868201257394,9.49911687241207
2021-12-30,9.620036740846151,6.986868201257394,9.423153062084225
2021-12-31,9.642851462372589,6.986868201257394,9.445500857503719
2022-01-01,9.538655173001434,6.986868201257394,9.343437049464743
2022-01-02,9.48714288434695,6.986868201257394,9.2929790113464
2022-01-03,9.554472940100576,6.986868201257394,9.358931090131215
2022-01-04,9.544771678128232,6.986868201257394,9.349428374193277
2022-01-05,10.16529076258351,6.986868201257394,9.95724791462594
2022-01-06,10.340092575470294,6.986868201257394,10.12847223348619
2022-01-07,11.260907453181776,7.602780897531406,11.027023484637892
2022-01-08,11.338887845757695,7.6391813319649975,11.08311883079512
2022-01-09,10.994792170180117,7.396489787285269,10.731015756914719
2022-01-10,11.325222085140341,7.618338669021236,11.052879764576163
2022-01-11,10.449780831841137,7.023675826714045,10.190127768106185
2022-01-12,9.961052307045676,6.644949911520363,9.683909880968036
2022-01-13,10.020140894128064,6.644949911520363,9.741354469618056
2022-01-14,9.995687595624116,6.644949911520363,9.71758152558511
2022-01-15,9.99395647802363,6.644949911520363,9.71589857218624
2022-01-16,9.993996082155977,6.644949911520363,9.715937074428448
2022-01-17,10.035099015434833,6.644949911520363,9.75589641702063
2022-01-18,10.027363254441168,6.644949911520363,9.748375885051294
2022-01-19,10.059883678742228,6.644949911520363,9.779991506424906
2022-01-20,10.163916104418025,6.644949911520363,9.881129478989344
2022-01-21,12.518824958928251,6.644949911520363,12.170518634072929
2022-01-22,14.250954335814317,7.5692070821025945,13.863336377927507
2022-01-23,13.129818393160338,6.977428412129641,12.779467661676364
2022-01-24,13.111450341259117,6.966320282766039,12.759122633164555
2022-01-25,13.094223967398023,6.95932484375265,12.746310178292868
2022-01-26,13.082721764988495,6.9548267146272105,12.738071656548
2022-01-27,13.082721764988495,6.9548267146272105,12.738071656548
2022-01-28,13.082721764988495,6.9548267146272105,12.738071656548
2022-01-29,13.082721764988495,6.9548267146272105,12.738071656548
2022-01-30,13.082721764988495,6.9548267146272105,12.738071656548
2022-01-31,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-01,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-02,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-03,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-04,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-05,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-06,13.082721764988495,6.9548267146272105,12.738071656548
2022-02-07,13.096512144262137,6.963492970265505,12.753944285708174
2022-02-08,13.117799877626567,6.974816133063769,12.774683157433
2022-02-09,13.145369212618546,6.9892197805879315,12.801064072703335
2022-02-10,12.8102517804594,6.8111761625990885,12.474969339219454
2022-02-11,12.519286355554286,6.659350077833904,12.196893173352578
2022-02-12,12.478395864541978,6.640321521338591,12.16204153346223
2022-02-13,12.495469926408155,6.642945315160942,12.166847127489586
2022-02-14,12.183833530454923,6.458312323006464,11.828683664799678
2022-02-15,11.977397005521043,6.344331574958717,11.61992290113528
2022-02-16,11.951893746167448,6.332284108299902,11.597857434966713
2022-02-17,11.862216686279309,6.292558231096629,11.525097739981035
2022-02-18,11.959183122766747,6.335320620160735,11.603418940271784
2022-02-19,11.758427073732298,6.22330616299059,11.39825952501249
2022-02-20,12.560559505235847,6.645797165819699,12.172070417664253
2022-02-21,13.792033850764637,7.299823917399201,13.369949238914735
2022-02-22,12.88935987164533,6.821483882536685,12.493848382590095
2022-02-23,12.41863120116074,6.560114463614039,12.015138772174527
2022-02-24,11.561947781609668,6.125177251567398,11.21853209878363
2022-02-25,11.538630641389464,6.1052881555331,11.188320188952824
